,Education Level,Age,Gender,Children,Weekly Earnings,Year,Weekly Hours Worked,Sleeping,Grooming,Housework,Food & Drink Prep,Caring for Children,Playing with Children,Job Searching,Shopping,Eating and Drinking,Socializing & Relaxing,Television,Golfing,Running,Volunteering,Employment Status
31738,18,30,1,0,2885,2012,80,480,15,0,0,0,0,0,0,110,160,160,0,0,0,Employed
31739,19,61,2,0,416,2012,28,615,55,0,0,0,0,0,60,40,150,60,0,0,90,Employed
31740,9,41,1,3,673,2012,40,565,30,0,0,0,0,0,0,100,545,90,0,0,0,Employed
31741,17,31,2,0,0,2012,77,660,45,20,120,0,0,0,90,60,255,255,0,0,0,Employed
31742,13,68,2,0,0,2012,0,660,60,0,90,0,0,0,0,120,410,320,0,0,0,Not in labor force
31743,16,38,1,2,2885,2012,50,570,0,0,30,330,300,0,0,60,450,270,0,0,0,Employed
31744,15,35,1,3,673,2012,50,420,0,0,60,180,0,0,0,50,150,150,0,0,0,Employed
31745,13,35,1,0,606,2012,40,450,30,0,0,0,0,0,115,90,200,200,0,0,0,Employed
31746,13,56,2,0,0,2012,0,730,20,210,60,0,0,0,20,70,260,200,0,0,0,Not in labor force
31747,19,19,2,0,0,2012,0,686,5,0,20,0,0,0,0,180,150,60,0,0,0,Not in labor force
31748,14,32,2,3,422,2012,40,335,45,180,20,148,0,0,0,90,60,0,0,0,0,Employed
31749,18,77,2,0,864,2012,16,485,55,235,0,0,0,0,35,60,210,85,0,0,0,Employed
31750,15,54,2,2,0,2012,0,480,30,30,40,70,0,0,20,60,235,120,0,0,415,Not in labor force
31751,13,70,2,0,0,2012,0,498,40,60,30,0,0,0,85,35,136,116,0,0,0,Not in labor force
31752,13,26,2,1,180,2012,20,547,60,0,30,167,130,0,120,80,313,283,0,0,0,Employed
31753,13,35,2,2,0,2012,0,650,70,150,70,0,0,0,180,90,150,150,0,0,0,Not in labor force
31754,14,71,1,0,0,2012,0,720,25,0,3,0,0,0,0,30,452,392,0,0,0,Not in labor force
31755,19,73,2,0,0,2012,0,311,135,5,65,0,0,0,0,30,528,290,0,0,0,Not in labor force
31756,19,71,1,0,165,2012,0,555,20,0,0,0,0,0,0,90,355,145,0,0,0,Employed
31757,13,66,1,0,568,2012,40,450,105,0,30,0,0,0,0,195,660,240,0,0,0,Employed
31758,19,74,2,0,0,2012,0,525,105,60,20,0,0,0,0,30,620,590,0,0,0,Not in labor force
31759,15,31,1,1,1212,2012,40,525,0,0,0,120,30,0,20,45,385,240,0,0,0,Employed
31760,15,58,2,0,0,2012,0,480,95,0,20,0,0,0,45,90,521,45,0,0,0,Not in labor force
31761,13,41,1,2,0,2012,0,570,30,0,0,125,0,0,5,15,380,0,0,0,0,Unemployed
31762,19,33,2,1,638,2012,40,300,55,0,0,12,0,0,0,40,0,0,0,0,0,Employed
31763,11,58,1,0,367,2012,40,600,20,65,35,0,0,0,70,140,213,93,0,0,0,Employed
31764,19,39,2,2,0,2012,0,510,90,240,0,15,0,0,0,30,235,235,0,0,0,Not in labor force
31765,11,64,2,0,500,2012,0,540,30,690,0,0,0,0,0,150,30,30,0,0,0,Employed
31766,13,53,2,0,0,2012,0,510,0,165,0,0,0,0,0,30,605,375,0,0,0,Not in labor force
31767,15,53,1,0,1442,2012,50,495,45,0,30,0,0,0,30,60,280,120,0,0,0,Employed
31768,15,57,2,0,1550,2012,40,570,0,0,75,0,0,0,0,30,435,0,0,0,0,Employed
31769,19,28,1,2,770,2012,40,360,60,0,0,0,0,0,0,45,430,130,0,0,0,Employed
31770,13,70,1,0,0,2012,0,420,45,0,0,0,0,0,15,135,710,520,0,0,0,Not in labor force
31771,15,42,1,2,0,2012,60,410,0,60,0,0,0,0,180,120,540,300,0,0,0,Employed
31772,10,17,1,3,0,2012,0,580,55,0,10,0,0,0,140,75,330,0,0,0,0,Unemployed
31773,16,42,2,1,1635,2012,40,540,30,30,135,185,140,0,90,105,135,0,0,0,0,Employed
31774,15,76,2,0,255,2012,30,500,20,0,0,0,0,0,0,5,30,0,0,0,0,Employed
31775,13,43,2,2,469,2012,35,545,0,0,120,105,0,0,0,70,271,181,0,0,0,Employed
31776,13,85,2,0,0,2012,0,495,30,200,135,0,0,0,0,70,510,510,0,0,0,Not in labor force
31777,11,54,1,1,0,2012,0,630,0,0,0,0,0,0,0,150,585,150,0,0,0,Not in labor force
31778,9,15,2,3,0,2012,0,515,45,120,20,120,0,0,150,105,305,200,0,0,0,Not in labor force
31779,19,19,1,1,0,2012,0,675,25,0,20,260,260,0,20,20,0,0,0,0,0,Not in labor force
31780,15,52,1,2,0,2012,0,665,0,0,30,225,120,0,0,60,60,60,0,0,0,Not in labor force
31781,15,49,2,1,0,2012,45,515,45,20,85,0,0,0,90,105,275,0,0,0,0,Employed
31782,15,59,2,0,0,2012,0,580,30,360,0,0,0,0,120,20,240,180,0,0,0,Not in labor force
31783,11,30,1,1,425,2012,60,751,92,0,25,131,0,0,0,40,145,40,0,0,0,Employed
31784,16,37,1,2,1346,2012,40,525,25,55,20,365,195,0,30,130,15,0,0,0,0,Employed
31785,14,29,2,0,0,2012,0,610,70,0,0,0,0,210,0,0,490,0,0,0,0,Unemployed
31786,13,48,2,2,456,2012,40,450,30,0,50,30,0,0,0,40,235,60,0,0,0,Employed
31787,13,57,2,1,0,2012,0,610,20,15,160,0,0,0,0,110,300,0,0,0,0,Not in labor force
31788,19,48,2,0,0,2012,0,640,30,95,10,0,0,0,120,60,270,210,0,0,0,Not in labor force
31789,11,31,2,3,0,2012,0,1057,30,0,0,0,0,0,0,65,240,240,0,0,0,Not in labor force
31790,14,54,1,0,880,2012,50,315,60,0,40,0,0,0,10,20,155,25,0,0,30,Employed
31791,19,31,2,0,399,2012,30,390,80,0,40,0,0,0,0,60,165,165,0,0,0,Employed
31792,15,80,1,0,700,2012,20,480,60,0,0,0,0,0,0,135,335,290,0,0,0,Employed
31793,18,40,1,2,0,2012,50,475,25,0,15,50,0,0,0,40,105,90,0,0,0,Employed
31794,19,48,1,0,0,2012,75,370,60,0,0,0,0,0,0,190,0,0,0,0,0,Employed
31795,15,45,1,1,0,2012,0,565,0,0,10,0,0,0,15,85,90,90,0,0,0,Employed
31796,15,32,2,0,440,2012,40,430,105,110,0,0,0,0,210,150,210,120,0,0,0,Employed
31797,16,50,2,1,904,2012,43,360,60,0,150,110,0,0,0,0,210,150,0,0,0,Employed
31798,15,50,1,2,1800,2012,40,395,15,0,0,0,0,0,0,60,0,0,0,0,845,Employed
31799,14,31,1,2,579,2012,28,570,0,0,80,220,220,0,60,45,445,445,0,0,0,Employed
31800,18,27,1,0,0,2012,0,607,50,0,0,0,0,0,70,20,0,0,0,0,0,Unemployed
31801,14,45,2,0,846,2012,0,400,43,12,22,0,0,0,37,15,265,0,0,0,0,Employed
31802,19,77,1,0,0,2012,0,470,10,0,0,0,0,0,0,85,75,60,0,0,0,Not in labor force
31803,15,56,1,0,2885,2012,0,390,35,0,0,0,0,0,0,50,260,0,0,0,0,Employed
31804,17,36,2,1,1056,2012,24,492,25,30,80,445,330,0,0,50,150,90,0,0,0,Employed
31805,13,41,2,1,0,2012,22,645,0,0,60,30,0,0,0,30,185,130,0,0,0,Employed
31806,15,45,1,5,2885,2012,40,390,30,0,0,30,0,0,0,90,150,30,0,0,0,Employed
31807,16,70,2,0,0,2012,0,630,0,45,0,0,0,0,25,10,380,285,0,0,210,Not in labor force
31808,13,45,1,3,660,2012,40,510,0,0,0,10,0,0,120,30,467,467,0,0,0,Employed
31809,17,55,1,0,1923,2012,40,510,30,0,90,0,0,0,0,120,180,0,0,0,120,Employed
31810,15,51,1,0,2885,2012,55,480,30,0,0,0,0,0,160,30,405,30,0,0,0,Employed
31811,15,66,2,1,0,2012,0,590,5,0,300,0,0,0,0,110,60,0,0,0,375,Not in labor force
31812,14,34,1,4,0,2012,70,405,15,0,0,390,0,0,65,75,200,200,0,0,0,Employed
31813,15,32,1,0,0,2012,45,440,30,0,0,0,0,0,15,40,245,155,0,0,0,Employed
31814,19,37,2,1,0,2012,0,570,15,0,35,225,0,0,0,58,180,0,0,0,0,Not in labor force
31815,19,41,2,2,320,2012,45,330,30,0,20,40,0,0,90,50,125,110,0,0,0,Employed
31816,17,36,2,2,0,2012,0,520,105,155,70,455,350,0,0,75,60,60,0,0,0,Not in labor force
31817,13,38,1,2,1077,2012,40,480,80,0,0,0,0,0,0,165,505,505,170,0,0,Employed
31818,13,25,2,1,370,2012,40,705,30,60,90,45,0,0,5,60,255,255,0,0,0,Employed
31819,15,53,1,0,1154,2012,45,390,50,0,0,0,0,0,0,60,270,270,0,0,0,Employed
31820,16,27,2,0,923,2012,40,740,0,60,55,0,0,0,405,45,45,30,0,0,0,Employed
31821,15,45,1,1,673,2012,40,475,30,0,0,0,0,0,0,80,25,25,0,0,0,Employed
31822,18,26,1,0,646,2012,65,720,45,0,0,0,0,0,0,90,240,150,0,0,0,Employed
31823,15,59,2,0,0,2012,0,680,0,90,0,0,0,0,0,60,480,150,0,0,0,Not in labor force
31824,19,45,1,1,1308,2012,40,480,30,0,75,0,0,0,0,90,180,150,0,0,0,Employed
31825,18,54,1,0,1600,2012,50,570,30,0,0,0,0,0,0,90,35,35,0,0,0,Employed
31826,19,65,1,0,0,2012,0,360,45,180,20,0,0,0,0,20,395,200,0,0,0,Not in labor force
31827,15,32,2,0,0,2012,40,480,0,0,30,0,0,0,60,225,380,0,0,0,0,Employed
31828,13,65,1,0,0,2012,0,656,65,10,12,0,0,0,62,21,371,251,0,0,0,Not in labor force
31829,16,43,1,1,2885,2012,40,660,10,0,0,15,0,0,15,150,445,120,0,0,0,Employed
31830,15,32,2,2,0,2012,0,430,20,210,160,50,0,260,0,60,15,15,0,0,0,Unemployed
31831,19,47,2,0,200,2012,53,480,30,0,3,0,0,0,0,45,272,252,0,0,0,Employed
31832,16,45,1,1,1615,2012,50,630,30,240,0,135,0,0,0,0,240,120,0,0,0,Employed
31833,14,33,2,2,0,2012,0,535,40,25,33,160,30,0,0,60,310,125,0,0,0,Not in labor force
31834,19,49,2,1,750,2012,40,500,55,30,15,40,0,0,60,45,75,15,0,0,0,Employed
31835,13,52,2,0,625,2012,40,570,0,375,90,0,0,0,90,45,180,180,0,0,0,Employed
31836,14,36,1,2,692,2012,60,130,15,0,0,0,0,0,0,110,30,30,0,0,0,Employed
31837,19,48,2,0,769,2012,38,530,70,255,90,0,0,0,105,100,120,0,0,0,0,Employed
31838,13,78,2,0,0,2012,0,600,60,20,0,0,0,0,120,40,510,90,0,0,0,Not in labor force
31839,15,33,2,0,1625,2012,37,550,175,0,15,0,0,0,0,60,108,108,0,0,0,Employed
31840,15,54,1,0,1058,2012,56,525,45,20,0,0,0,0,10,80,120,0,0,0,0,Employed
31841,15,31,1,1,2885,2012,40,535,20,0,0,30,0,0,0,65,0,0,0,0,0,Employed
31842,15,60,1,0,2403,2012,60,540,0,0,10,0,0,0,90,90,230,110,0,0,0,Employed
31843,13,35,1,2,250,2012,35,500,0,60,0,418,0,0,0,10,135,135,0,0,0,Employed
31844,15,36,2,3,1040,2012,32,452,60,20,85,94,0,0,0,75,163,63,0,0,0,Employed
31845,19,24,2,1,462,2012,35,459,75,11,90,51,30,0,7,15,120,120,0,0,0,Employed
31846,17,42,2,0,2019,2012,40,540,60,15,60,0,0,0,105,105,395,150,0,0,0,Employed
31847,15,35,2,0,0,2012,27,540,30,0,20,0,0,0,15,75,280,220,0,0,0,Employed
31848,19,23,2,0,546,2012,40,570,75,0,0,0,0,0,5,35,128,103,0,0,0,Employed
31849,12,76,1,0,0,2012,0,510,90,0,0,0,0,0,0,165,675,675,0,0,0,Not in labor force
31850,15,32,2,0,469,2012,35,270,30,60,0,0,0,0,10,20,398,158,0,0,0,Employed
31851,19,33,2,3,0,2012,0,540,60,120,0,0,0,0,120,150,170,170,0,0,0,Not in labor force
31852,13,53,2,0,400,2012,40,390,40,0,60,0,0,0,535,120,70,70,0,0,0,Employed
31853,19,48,2,0,480,2012,40,450,60,0,0,0,0,0,0,60,260,0,0,0,0,Employed
31854,15,50,2,0,615,2012,40,505,85,0,0,0,0,0,25,15,185,90,0,0,0,Employed
31855,19,53,2,0,0,2012,0,480,60,0,5,0,0,0,30,20,420,270,0,0,0,Not in labor force
31856,15,27,2,1,1058,2012,40,485,60,90,180,300,60,0,0,70,255,105,0,0,0,Employed
31857,15,57,1,2,481,2012,20,615,30,15,60,75,0,0,85,90,330,330,0,0,0,Employed
31858,13,71,2,0,0,2012,0,550,25,5,5,0,0,0,0,20,540,170,0,0,0,Not in labor force
31859,13,66,2,0,0,2012,0,510,45,0,90,0,0,0,0,60,230,20,0,0,0,Not in labor force
31860,13,53,2,0,208,2012,26,510,40,240,0,0,0,0,0,60,105,95,0,0,0,Employed
31861,15,57,1,0,0,2012,0,615,70,0,75,0,0,0,60,50,380,380,0,0,0,Not in labor force
31862,15,57,2,0,0,2012,0,420,0,60,40,0,0,0,90,70,690,600,0,0,0,Not in labor force
31863,15,44,1,0,1731,2012,60,570,0,0,0,0,0,0,0,60,315,255,0,0,0,Employed
31864,19,62,2,0,0,2012,0,420,70,20,0,0,0,0,65,30,350,350,0,0,0,Not in labor force
31865,15,48,1,1,2885,2012,80,390,60,0,0,0,0,0,0,65,55,25,0,0,0,Employed
31866,15,32,1,1,731,2012,40,690,60,0,0,0,0,0,85,20,445,370,0,0,0,Employed
31867,16,54,2,1,0,2012,0,330,40,0,35,0,0,0,0,100,265,0,0,0,0,Not in labor force
31868,13,45,1,2,608,2012,40,480,0,0,0,0,0,0,0,100,187,167,0,0,0,Employed
31869,13,57,2,0,484,2012,38,420,110,0,0,0,0,0,150,0,635,335,0,0,0,Employed
31870,15,27,1,0,692,2012,50,375,40,40,0,0,0,0,100,150,674,310,0,0,0,Employed
31871,12,57,1,0,0,2012,70,610,20,0,0,0,0,0,0,15,195,0,0,0,0,Employed
31872,16,48,2,1,1565,2012,50,635,40,0,45,30,0,0,0,90,105,90,0,0,0,Employed
31873,13,56,1,0,760,2012,40,690,60,0,0,0,0,0,0,105,485,155,0,0,0,Employed
31874,13,49,1,0,232,2012,28,629,135,0,0,0,0,0,5,45,0,0,0,0,0,Employed
31875,18,56,1,0,1635,2012,35,210,210,0,6,0,0,0,0,35,187,147,0,0,0,Employed
31876,10,23,2,2,0,2012,0,750,0,0,90,450,390,0,0,60,90,90,0,0,0,Not in labor force
31877,16,52,2,4,1154,2012,60,210,125,0,0,0,0,0,15,0,670,90,0,0,0,Employed
31878,13,34,2,1,1577,2012,40,405,140,75,25,27,0,0,0,90,5,0,0,0,105,Employed
31879,15,29,1,1,1442,2012,39,570,10,20,5,0,0,0,30,0,170,110,0,0,0,Employed
31880,18,72,1,0,1923,2012,60,458,30,4,70,0,0,0,20,30,138,18,0,0,0,Employed
31881,14,45,2,0,615,2012,60,420,60,10,50,0,0,0,0,60,145,145,0,0,0,Employed
31882,14,57,2,0,480,2012,40,435,135,0,0,0,0,0,5,60,0,0,0,0,0,Employed
31883,14,39,2,2,254,2012,15,480,60,225,30,15,0,0,0,0,20,0,0,0,0,Employed
31884,13,80,1,0,0,2012,0,570,0,0,0,0,0,0,45,90,585,465,0,0,90,Not in labor force
31885,15,37,1,5,1420,2012,40,511,60,0,20,105,0,0,15,50,205,165,0,0,0,Employed
31886,19,66,2,0,304,2012,40,450,55,0,0,0,0,0,0,65,180,120,0,0,0,Employed
31887,14,61,1,0,769,2012,40,480,105,0,0,0,0,0,0,80,15,0,0,0,0,Employed
31888,10,16,1,1,0,2012,0,600,0,0,20,0,0,0,0,55,765,480,0,0,0,Not in labor force
31889,10,69,2,0,0,2012,0,840,0,180,0,0,0,0,0,120,300,300,0,0,0,Not in labor force
31890,16,69,1,0,0,2012,0,450,27,0,30,0,0,0,0,90,803,358,0,0,0,Not in labor force
31891,14,28,2,0,0,2012,0,660,0,0,60,0,0,0,0,20,580,580,0,0,0,Not in labor force
31892,13,58,2,0,0,2012,0,660,0,0,20,0,0,0,0,30,730,0,0,0,0,Not in labor force
31893,13,64,2,0,0,2012,0,470,70,15,35,0,0,0,233,70,373,253,0,0,0,Not in labor force
31894,15,36,2,2,2308,2012,45,480,65,0,15,85,30,0,5,100,130,115,0,0,0,Employed
31895,15,28,1,0,480,2012,40,435,20,0,0,0,0,0,5,90,415,415,0,0,0,Employed
31896,17,44,1,0,0,2012,0,683,90,0,0,0,0,0,15,60,310,310,0,0,0,Not in labor force
31897,15,37,1,0,2500,2012,25,345,15,0,0,0,0,0,0,60,585,330,0,0,0,Employed
31898,14,69,2,0,0,2012,0,623,40,30,17,0,0,0,0,105,500,320,0,0,0,Not in labor force
31899,11,72,2,0,0,2012,0,730,0,0,30,0,0,0,280,45,315,295,0,0,0,Not in labor force
31900,14,45,1,3,220,2012,18,615,40,0,30,30,30,0,0,155,435,435,0,0,0,Employed
31901,14,85,2,0,0,2012,0,420,125,0,25,0,0,0,0,115,480,270,0,0,0,Not in labor force
31902,16,31,2,1,0,2012,0,380,30,65,152,268,60,0,42,40,319,159,0,0,0,Not in labor force
31903,13,65,1,0,0,2012,0,478,20,0,10,0,0,0,284,95,414,120,0,0,0,Not in labor force
31904,15,54,1,0,2087,2012,38,375,55,0,60,0,0,0,10,80,270,0,0,0,0,Employed
31905,19,55,2,0,0,2012,0,450,65,25,240,0,0,0,100,120,260,140,0,0,0,Not in labor force
31906,16,35,1,1,2115,2012,40,540,55,0,40,220,205,0,0,80,395,195,0,0,0,Employed
31907,13,70,2,0,0,2012,0,570,0,340,150,0,0,0,0,80,120,120,0,0,0,Not in labor force
31908,19,73,2,0,0,2012,0,600,20,35,13,0,0,0,120,20,310,310,0,0,0,Not in labor force
31909,15,39,2,2,825,2012,36,555,75,75,20,45,0,0,60,70,195,195,0,0,0,Employed
31910,19,26,2,2,0,2012,0,729,30,65,30,20,0,0,65,85,165,105,0,0,0,Not in labor force
31911,19,45,2,2,0,2012,0,1340,0,0,0,5,0,0,0,10,0,0,0,0,0,Not in labor force
31912,11,51,2,0,400,2012,40,510,60,0,90,0,0,0,0,90,180,180,0,0,0,Employed
31913,18,52,2,2,1923,2012,25,360,0,60,35,181,0,0,60,30,350,145,0,0,0,Employed
31914,14,49,2,2,1000,2012,40,540,48,370,60,0,0,0,40,45,207,177,0,0,0,Employed
31915,14,49,1,1,840,2012,40,570,60,210,0,120,0,0,20,0,409,214,0,0,0,Employed
31916,19,38,2,0,422,2012,0,410,60,0,0,0,0,0,0,60,120,120,0,0,0,Employed
31917,19,63,1,0,269,2012,28,570,0,90,35,0,0,0,0,95,610,550,0,0,0,Employed
31918,13,37,1,3,840,2012,45,540,20,45,15,0,0,0,0,50,105,105,0,0,0,Employed
31919,15,55,2,0,1003,2012,40,480,80,0,50,0,0,0,185,120,190,165,0,0,0,Employed
31920,19,32,1,1,448,2012,32,510,15,0,0,0,0,0,0,30,90,0,0,0,0,Employed
31921,19,73,2,0,0,2012,0,780,120,0,0,0,0,0,30,90,240,0,0,0,0,Not in labor force
31922,19,85,2,0,0,2012,0,575,0,35,65,0,0,0,35,15,460,350,0,0,0,Not in labor force
31923,15,43,2,1,750,2012,40,510,40,110,55,25,0,0,70,70,227,70,0,0,0,Employed
31924,13,73,2,0,0,2012,0,450,0,20,0,0,0,0,55,55,457,397,0,0,0,Not in labor force
31925,13,45,2,1,1538,2012,40,520,50,0,60,1,0,0,0,120,145,120,0,0,0,Employed
31926,15,35,1,3,1923,2012,60,450,31,0,0,4,0,0,0,60,184,94,0,0,0,Employed
31927,15,63,1,0,228,2012,0,480,0,0,0,0,0,0,0,50,850,850,0,0,0,Employed
31928,10,16,2,2,0,2012,0,480,105,0,0,0,0,0,0,25,75,75,0,0,0,Not in labor force
31929,13,56,2,0,0,2012,0,540,80,0,60,0,0,0,45,90,319,319,0,0,0,Not in labor force
31930,13,61,2,0,718,2012,40,450,120,180,0,0,0,0,120,30,240,210,0,0,0,Employed
31931,15,33,2,5,520,2012,45,468,45,0,15,0,0,0,140,25,60,60,0,0,0,Employed
31932,9,15,1,2,0,2012,0,1055,40,0,0,0,0,0,114,36,150,0,0,0,0,Not in labor force
31933,15,31,1,3,1615,2012,40,640,45,90,0,25,0,0,10,65,215,155,0,0,120,Employed
31934,15,46,1,2,1111,2012,24,520,35,0,30,113,0,20,32,60,135,115,0,60,0,Employed
31935,18,79,2,0,0,2012,0,480,105,75,70,0,0,0,0,120,330,75,0,0,0,Not in labor force
31936,14,41,1,2,606,2012,40,515,75,0,27,0,0,0,0,62,70,0,0,0,0,Employed
31937,19,29,1,0,450,2012,40,683,0,210,0,0,0,0,149,135,145,145,0,0,0,Employed
31938,16,35,1,1,615,2012,40,540,20,0,60,90,90,0,15,145,205,115,0,0,0,Employed
31939,15,40,1,0,0,2012,0,690,0,0,0,0,0,0,0,240,240,0,0,0,0,Not in labor force
31940,14,49,2,0,1200,2012,55,360,50,0,0,0,0,0,0,55,95,90,0,0,0,Employed
31941,11,59,2,0,0,2012,0,470,55,25,55,0,0,0,0,60,695,390,0,0,0,Not in labor force
31942,15,26,1,0,1200,2012,60,460,0,0,0,0,0,0,0,30,318,60,0,0,0,Employed
31943,19,24,2,0,253,2012,10,675,0,60,0,0,0,0,0,105,360,300,0,0,0,Employed
31944,19,63,1,0,2885,2012,45,540,0,30,0,0,0,0,48,90,207,207,0,0,0,Employed
31945,16,65,2,0,1727,2012,45,440,20,30,10,0,0,0,0,50,120,120,0,0,0,Employed
31946,13,66,2,0,0,2012,0,480,0,60,60,0,0,0,0,40,648,575,0,0,0,Not in labor force
31947,19,28,1,2,788,2012,40,510,60,0,0,165,100,0,60,30,435,135,0,0,0,Employed
31948,16,66,1,0,2500,2012,40,570,70,0,30,0,0,0,0,20,120,120,0,0,450,Employed
31949,13,47,2,1,109,2012,15,660,90,180,0,0,0,0,0,30,295,130,0,0,0,Employed
31950,10,15,1,2,0,2012,0,540,25,0,0,0,0,0,0,100,265,60,0,0,0,Not in labor force
31951,13,66,2,0,560,2012,40,465,120,0,0,0,0,0,0,135,160,90,0,0,0,Employed
31952,13,74,2,0,0,2012,0,720,0,0,0,0,0,0,20,40,540,540,0,0,0,Not in labor force
31953,13,74,2,0,0,2012,0,330,65,0,0,0,0,0,0,45,355,210,0,0,490,Not in labor force
31954,15,40,1,0,2885,2012,40,390,45,0,30,0,0,0,30,90,315,120,0,0,0,Employed
31955,14,65,2,0,0,2012,0,525,40,0,507,0,0,0,10,60,210,210,0,0,0,Not in labor force
31956,19,44,1,0,0,2012,48,570,0,0,0,0,0,0,0,40,710,710,0,0,0,Employed
31957,15,31,1,3,2307,2012,56,448,0,0,190,150,120,0,75,165,400,0,0,0,0,Employed
31958,16,50,2,0,1865,2012,50,565,45,185,50,0,0,0,40,45,380,215,0,0,0,Employed
31959,15,32,2,0,750,2012,40,435,46,5,0,0,0,0,60,120,306,251,0,0,0,Employed
31960,16,28,2,0,1100,2012,42,660,45,0,0,0,0,0,0,200,200,80,0,0,0,Employed
31961,16,44,2,0,673,2012,45,695,100,0,0,0,0,0,0,75,305,60,0,0,180,Employed
31962,9,15,2,1,0,2012,0,745,0,0,60,0,0,0,0,90,525,225,0,0,0,Not in labor force
31963,15,61,1,1,1923,2012,40,570,20,0,0,60,0,0,0,60,220,220,0,0,210,Employed
31964,15,46,2,1,0,2012,0,435,105,60,17,4,0,0,75,25,380,137,0,0,0,Not in labor force
31965,13,38,2,2,462,2012,40,500,60,45,15,135,0,0,0,75,20,20,0,0,0,Employed
31966,13,37,1,0,0,2012,0,540,15,0,0,0,0,0,0,0,350,120,0,0,0,Not in labor force
31967,13,50,2,0,481,2012,42,420,55,0,95,0,0,0,40,20,275,0,0,0,0,Employed
31968,14,46,1,0,904,2012,40,435,50,0,50,0,0,0,0,65,330,315,0,0,0,Employed
31969,11,17,1,1,0,2012,0,720,0,0,0,0,0,0,0,30,690,510,0,0,0,Not in labor force
31970,15,46,2,2,2885,2012,60,305,40,0,0,30,0,0,0,48,95,50,0,0,0,Employed
31971,19,23,1,0,300,2012,24,360,30,0,0,0,0,0,0,59,273,223,0,0,0,Employed
31972,15,34,2,1,1057,2012,55,480,55,0,120,0,0,0,0,30,90,0,0,60,0,Employed
31973,13,49,1,0,369,2012,60,645,50,0,0,0,0,0,10,95,135,135,0,0,0,Employed
31974,14,80,2,0,0,2012,0,495,60,0,35,0,0,0,55,140,230,150,0,0,0,Not in labor force
31975,13,60,2,0,0,2012,0,570,0,90,70,0,0,0,0,75,195,195,0,0,0,Not in labor force
31976,13,72,2,0,0,2012,0,420,45,25,60,0,0,0,0,70,820,820,0,0,0,Not in labor force
31977,13,28,1,2,600,2012,20,515,10,0,10,0,0,0,0,35,200,165,0,0,0,Employed
31978,15,49,1,1,1384,2012,26,480,15,0,35,0,0,0,0,20,410,350,0,0,0,Employed
31979,13,72,2,0,0,2012,0,405,149,82,0,0,0,0,155,162,285,180,0,0,0,Not in labor force
31980,15,39,2,2,1827,2012,60,630,45,0,45,0,0,0,180,110,275,90,0,0,0,Employed
31981,9,15,2,2,0,2012,0,505,60,0,0,0,0,0,25,110,80,70,0,0,0,Not in labor force
31982,19,61,2,0,0,2012,0,420,45,0,0,0,0,120,0,60,536,288,0,0,0,Unemployed
31983,12,31,2,4,0,2012,0,479,30,155,30,110,0,0,0,25,120,120,0,0,0,Not in labor force
31984,19,73,2,0,769,2012,40,420,30,570,30,0,0,0,0,90,300,60,0,0,0,Employed
31985,14,54,1,0,0,2012,0,480,0,0,0,0,0,0,15,90,795,735,0,0,0,Not in labor force
31986,19,36,1,0,582,2012,40,660,30,60,0,0,0,0,180,30,450,450,0,0,0,Employed
31987,19,25,2,1,192,2012,24,352,97,0,0,27,0,0,15,10,0,0,0,0,0,Employed
31988,19,40,1,5,0,2012,0,540,30,180,0,155,0,0,0,15,237,237,0,0,0,Not in labor force
31989,14,52,2,1,2524,2012,0,450,30,240,0,0,0,0,0,0,525,240,0,0,0,Employed
31990,14,42,2,3,923,2012,40,450,125,15,0,10,0,0,125,27,170,90,0,0,0,Employed
31991,19,53,1,3,0,2012,60,300,0,0,45,65,0,0,10,40,90,60,0,0,0,Employed
31992,13,40,1,0,904,2012,40,420,75,30,10,0,0,0,0,70,205,100,0,0,0,Employed
31993,13,74,2,0,0,2012,0,765,15,105,10,0,0,0,40,100,269,0,0,0,0,Not in labor force
31994,14,65,2,0,0,2012,0,480,60,0,0,0,0,0,90,75,530,230,0,0,0,Not in labor force
31995,13,44,2,0,327,2012,40,603,35,0,50,0,0,0,60,45,90,60,0,0,0,Employed
31996,19,65,2,0,0,2012,0,568,0,60,120,0,0,0,0,62,420,240,0,0,0,Not in labor force
31997,15,38,2,4,0,2012,0,315,0,0,178,656,200,0,0,10,170,0,0,0,55,Not in labor force
31998,13,80,2,0,0,2012,0,595,0,0,0,0,0,0,0,60,75,0,0,0,0,Not in labor force
31999,13,51,2,0,0,2012,40,420,30,60,70,0,0,0,165,90,360,300,0,0,0,Employed
32000,16,58,2,0,1442,2012,38,390,30,120,0,0,0,0,50,120,190,60,0,0,330,Employed
32001,19,54,2,0,481,2012,15,370,60,0,110,0,0,0,15,20,316,90,0,0,90,Employed
32002,15,43,2,2,1168,2012,32,435,35,20,30,12,0,0,80,65,210,45,0,0,0,Employed
32003,13,66,1,0,0,2012,0,300,60,0,0,0,0,0,0,40,1017,1017,0,0,0,Not in labor force
32004,14,41,1,3,1385,2012,40,225,40,0,0,0,0,0,20,105,300,0,0,0,0,Employed
32005,15,29,2,1,0,2012,0,570,0,60,65,270,180,0,110,85,120,120,0,0,0,Not in labor force
32006,16,48,2,1,692,2012,1,440,80,0,0,10,0,0,70,45,0,0,0,0,0,Employed
32007,19,48,1,2,2076,2012,0,690,30,0,0,0,0,0,0,0,720,720,0,0,0,Employed
